#OTU ID	sample13	sample14	sample15
4858454a289139a3f33d2bc278e9a6aa	0	17	0
e62f210441dec7a635e06277a855e4b5	47	25	47
bd10f8a0966c3ee57a4f27d9dcc3d703	0	0	2
e0e3fd4a5a1092ef6d96126713f422db	0	7	0
e352928848235ea73d5ba4a4fbe4d748	0	17	0
3d7965e0d9db3dfc7f07a047fd70ded5	0	0	2
78bc153118f7c512f16e1bc4a6204acb	35	33	29
902ce6cb89e7ce6889056736bd9da608	0	0	14
43553ba50e55ed87ee9f0cb747c5f4fd	0	12	0
9d0aa6df307c6ba93b7445c75d5a5d41	0	16	20
ab778ba0aee55dd07c8c7c2aa77aab25	29	36	0
5f4f54dc30f997db085202f4a636a110	0	0	36
8595c62fb4580f847990adbde5fcf341	0	11	0
0bcabe2d3a95cab5502ea99773c9f80e	0	0	7
0f27a594276419bae45461469f4b2b34	0	17	0
c6e92fd3b74b1b65163c5d597b7e1cf9	0	0	2
7922cd5f12af96b10eecf7c1f89110c0	0	2	0
276b9151182116a24f7232e26906a9e1	0	0	3
87862a537272fe4553bd06e097a055cb	0	0	20
ea1754448effff1745a53d41e7e5f9c0	0	16	0
26bd732f73005e8b7453ffb0dc361274	16	0	0
4e8d7a4662640b90817f015280cf5713	60	0	0
9acb555d3c5dd77e9035a661e7ad1bb6	0	75	41
4e986686c6630c0cdf5247111f026584	0	0	22
db296494496a7f15b6b29f91ebe1d508	19	0	0
770be50d8bff751831fb2f52ff13b282	0	0	23
0436c8f79ed938dedcc33c5876709432	0	18	0
49c519ec3540f10cfddabb7327762f21	0	37	0
86b092aefa12a97f8ff02f3d84807586	0	38	0
aa3b121dfd3fac6434a7fd9098b1e0a7	0	5	0
0ad2334ad30de68cbd3d6c42b1e06938	0	8	0
f1e43f1a9b532fe78dbd80ba2741f27c	0	0	3
bd16e84bcd2e0b7fb9c403837ff7570c	0	0	2
e379091cebd535bb5c496cb7e60f3354	34	0	0
dbf7501c53f1f03e2771b285170ca7ed	0	41	36
1dfeab67eae34a0759914eb17582168e	0	0	23
8e197aee6ee3bbc9f445d06fbb97bcc7	0	37	0
3c3e1b5c38cdff263845bba4c907391d	11	0	0
5e9ef05754406f24ab1dce7b506bc46f	3	0	0
c6170b3dc39f1f10b1d7aebb0645c727	0	0	13
b5b68fc8c16981ee1b0cdbef39cd7bd2	0	0	2
8a318553b26e0f5ed24ac41276bae470	0	0	27
353ae1167936b1a0b93e1828486679b7	0	3	0
933cad4593b39c3c52e2479bc4271629	0	0	15
cb14ca9ffec1f731e1a4333eb32502ce	20	0	0
b6d8f4e790858dc122499a6d7d14567a	8	0	0
fd2e542c7e63a1ea7b9ea05ce08ec060	0	2	0
bf33410086639e052ae98af5c428e422	17	0	0
0747918d4df56907c249c7aa4a0e5477	0	0	12
2e12d27906ba53d79e0f757a39f5346c	6	0	0
d20b46e3c9d79a8e49a48f112fc03d4f	37	28	0
e335f74033bc634af43ee6baa84fa247	36	62	73
64c04cb05e8d54504d7a7b652100360b	0	0	14
d241d6109cf25ac144ba599a1f42250b	0	10	0
d5135e3e52ad09c3e39312bf9236b4b7	5	0	0
dda06d157b462cf5e8037b70d05eedd2	0	25	13
f23851629ba4ad2f29d52ba3d64e8d24	5	0	0
cbcec8b87e4911dcb7441932c394b394	0	3	0
1c60214e2beaa51bf4cc47b6cf43311b	0	25	0
56075db06cf8536509f460b659775e54	14	0	0
8c922709dcc3f38d200849b0aea6cf3b	0	0	26
c55df6cd40166d06b25d3a327bfb9dd4	0	40	0
305b473a5d3fd9d0898bf94b27e7d12e	33	13	0
a76075d425a214b6c4a5e273a31ccd0e	0	0	16
6c5f4f9666d82b1bedf94e99acfe6741	121	162	92
1fb6ab5be1d427ef2ed5faeaacd60eca	0	24	0
b306b305fd1e6de902363b591fd28fac	0	59	45
3338f1e1484c1b122131d3dd2d112a3c	26	0	0
83e948f389f9d97b0c975afc880989e8	98	76	55
0fd0d931e539ae60c0fba2e5e7f05285	27	0	28
16eff35eafb00be43ead5fd482b913c6	0	37	0
bdf8a26094624622d68509a87fa75ba7	91	130	85
8145fcdc23c05da1eaa10f826eafcd02	49	75	67
c0e995afeb5ae6c970a5e27244f76c8f	0	56	0
02fa317b5d1b011deb85209adc224532	16	0	0
0e20ccfe819fcf978e5091b60e7263f2	0	16	0
a65e67e7cdc28b6dcc4f05760a29f572	0	31	0
4e89cc2599016eebeb012e9cd98a867f	0	0	4
10b56dee35e90120b500148420daed27	6	0	0
3da104ab7b4ca612e31cbb794fc82d31	13	0	2
4dc9fe5901292e26586d00abead1758c	0	2	0
3679581049e71c186e7ac62cc46ddcd0	0	11	0
ef28d1c2fdd622d6a8651bd5357da345	2	7	0
6b59161763345b499b42cb2c727678cd	0	11	0
5d62a115a6080afb2bc3d37d729aea72	0	0	5
29d7108880d34a2be67ec2a0c154ccf1	0	0	3
e23668542475c67c93613fa521d5c66d	52	39	28
11a67ab95878eea93a3253b8ed648554	29	13	14
3763ff4a735e580f3bde29c8e0121c96	6	0	0
9c2f82ab91a5d09c2349d96892a9a5c4	13	17	0
a833e466991f8144f5ebc018bbacc7a4	42	53	65
a664e812df527cc64b813df57682715a	0	30	0
d1b1c255551012daed8ff39350ebd5e2	41	45	32
d454a7d888d963fbed0aaee0c09237f2	102	41	42
57995e986b258521b80783b0ba473ec4	53	0	0
d30c1492c97013375e1246eea6569d5f	13	0	0
c53d1a0a41fa92029bd1519379917258	20	0	0
df29eb72574b604b3b836ef3fa170a2d	0	24	0
7bd3d7a81e3618797683c30bffbb6e23	20	12	0
7d5926404952d7e9eb7df30a82b82fa9	56	87	82
515a3900310642ba5a344a2c9a9f0af3	0	28	0
7d9310c1e1fafee36b0eb25c187dd0b3	0	0	12
187f101728dca3e1632750c29530e148	0	0	25
47608d9d466ab01279c6985ed821046b	56	35	0
49920437fe4e97e0566bcf6484493c40	0	0	8
e90433654a284ec0b50e703b4d1a3f21	0	0	4
dd9552fa2c5eb7e6dfd432ccb0f09d9e	12	0	0
d9caf81192e64bb2bca872fbf0601e3c	0	0	24
e8a451902707c91ace1a80d4c3e76078	0	3	0
a4e74ce3d88c0d168d75f8cccc73176c	0	0	7
406cb889a2af9ae3d0290fc66833d0ca	0	0	2
a785142b3ca20ebb09d1bc0a1101db2c	10	0	0
8f7751566d4b004222fc370fa5c47bfc	0	19	0
a99f8336c1bd31088e8f10763a794342	0	44	0
91b8a475bf475ad884f36203b1c64b19	58	0	0
c6dd460267ec8fe231cd0899e534df3a	0	10	0
02ea5ec82f19361c276c9ce80973dd58	0	0	24
9a2869f68b577374400bcae863d5d395	0	0	11
6bab220bb6c25d945de1473c96b6f8b2	0	17	0
7d571cda81f8e28bdaa73aed9a5ed74a	0	0	6
5c38e760f9f3be7306ed0cdd355c5df0	0	0	16
324792d80a7bdee8e81e5887b4504842	27	78	54
f79f931063a7450fc74d4f2e311431e5	14	25	18
42190f013333e1aa248b7e1a41bcfda3	0	3	0
c6c891f859334ad2bb1ea78996fd4b6a	0	0	2
fa4f79372f8f568adc32806ee8fc3957	0	0	7
9d2910062149459db17e3e64b8551463	4	0	0
cc3df884dde49ba1ac2ae3a3361d87a3	0	2	0
1af1fef0ff00b8b0412306e87230ebf0	0	0	8
aada402c5d802bf90b3c1335a890b1b6	0	16	0
6575b829fb0527bfba16afb8001344c5	0	6	0
6f951df285f928dd0ace7353c30e5e46	0	0	6
c9dac1b01afbcbb851165547387c3f11	136	222	190
f69393730d61764b8cbe557109426b1e	0	30	0
2280bf587b932c22e8b6507968181255	39	0	0
d2bff0cab22fe6154697398a0f794600	0	7	0
ccd6d388783c435c3828ba94aabb553d	0	30	13
2d7468f235d9e545738b132b06db96a1	13	0	0
0089246b56470cbbb51f119ebfc80f24	0	0	11
a5c39e9ce6430505f05f2f3137c36d6e	0	0	40
abe5f1e18004fbdc6159bbe7c3aef328	0	30	0
c880097a3bff22f234be3d1fd4b01094	0	7	7
17b07dc34db5d0e0d034d73a6a9f53a6	0	53	36
efae9af0b4b9c39425e7e241a1aa6a9c	45	0	0
481073d4c2e9a8899832242f40d1ead5	16	0	18
c841b948c32d19c506cc395790475273	0	0	11
be79628c15fac80f5e681e08bbe45f7e	0	18	0
fffe00f0b838312506907ed2d4c0dd71	0	0	6
151e3282f1fe30ff1ee3839b28b98d24	0	0	14
d0c7dc97cce415dce386d07943cee5cd	0	0	30
e1a422b9a0d718d4aadb6914bfded91e	0	19	0
2743cc5cadd6409401478c32a56c51f3	18	0	0
089730b8c483acdba3e7c6932555741b	0	22	0
e5f3bd5ffc50f0cde6ebea98cc737315	0	0	19
7df2667c58ae318ef8469080925ede3e	28	27	22
8b654547deae6a6aaabd2908a7f9bb0f	2	0	0
04e6e157c23c0d6e152b50e979a07aa2	0	0	9
6193573d9d1a36cdefdf604d1cc988c1	0	76	48
153f356ece574810a44e02fb4be384fe	0	6	0
8abdf967e5b46a4af2dc34923219a392	62	87	70
8e51015d11dd46df43b7e1e741bcc96a	0	14	0
28694690fc223574f3e6d9bc0662229f	0	0	14
c4e7cd3dd6a1b257b525113de1ff498f	0	22	0
e57ee1bb0e5f983efe1d95434ee70df6	0	14	0
434cd484162a5a93f068ed498a65eb85	0	2	0
e455ef1592d6a650fcf1cd9fdb76e03b	0	3	0
b0d88fd1314b3ee31ac76bec78c699a5	4	0	0
6be31040689946ba277b4d2d94567bf7	0	2	0
ca3a23e08569cf875944dac81527e3c4	0	0	37
55e34f73a7351bad9d831dc8dbba8af5	0	7	0
8977669e13571a38896fefbdb57e61b0	0	0	19
efe2b1b299c5692cc1261acd4ac18dff	0	0	2
da8f916596a56dc2daf59e9af3dcbb98	2	0	0
4f3b2220463a7cdad34327ceb34a4e52	8	0	0
1180e2ef37ffbf1b81b3255f57521063	0	0	6
08b777085d43f7b2eefc8daa025ec058	0	0	2
9741317d5b59760e7e9be038e3e258d6	0	6	0
a3be6c154e09e301dbd613ba9a33e7e8	0	0	3
00739e066482287450ec87badbfccf06	0	0	4
c5e54fbde810694d472e2f8a49332727	11	0	0
37c4a32f322eda4a3d0b29be5a936c05	9	0	0
eec5ed94c1896a746f72a038a0d008b8	79	115	122
df1d6db07eade390a39654959159ee9e	27	0	37
fb687d9871097d5a95fc22afa6aabce7	0	30	0
bb4b27bff71e8681569504db2c3fcf99	0	38	40
90838e630e353348db2d00ee1d740aa5	65	70	45
4180456d7ec4ee5d74f298ee9461b1e5	0	18	0
87241688fe66505416dc9e9b8d6510bc	0	22	23
d883aad1725979ac0c2360417ed1f940	0	0	66
891f4e188fadbc3661081d172cdc6b0d	42	0	0
48a56b69f8e86c31b3f15519ef95c2e2	0	17	0
70b5b0991f4fca4d833f6de4a3497acb	0	0	14
44f304c5821e9efeb48bdf9f0bd82191	0	31	0
7625543d02304c6a42e1c6d0dfe96791	0	11	20
5958fd2b7ec972907e061e8f4d0c49b8	0	0	13
a04b4864548b122cca8f161f24ba8f1a	21	35	35
274591784e890aebc286414683a92e4d	0	0	3
52ce768d4778d9669bc37805601ec6c2	0	0	48
10f0461cb8a244c14aa2fb73e127e9e5	64	81	0
1221c9d83db3bc9cdd85aedbf040173e	24	0	0
dd01c5e5904aa112d95ba6b2ccf5093b	0	0	22
b564970c91913d0b29d17f0830c99791	0	15	0
91e3796f3e2989b2ba0cb681550fab3c	0	0	20
bd24b7966ce594d3534ff34d53c3e8da	0	0	43
384cc1ed47f9717cbaf2e9985e2576dc	18	68	48
ed82a046875fe2fb69e9c2aed1a01ae9	18	47	0
0be31311933b0d26d811dd5df11c8116	51	0	0
613783c2e64d402e103fbb57a2f4ba52	0	0	68
ad145b5c8b7c9b7ffb1c647fa0da640d	50	88	56
7c7f05346408c901400b1f7062da1195	0	12	21
1f133fcce3b7876d73cace890b3ed2b4	62	0	0
6fb88567bef0161c8a7fd28cf788ddc0	0	0	10
00cc74ee56d3174fb727cae24387fb03	0	30	0
284fc9a5f02d2d6154089db1ff1729d9	0	8	0
3502e3f380d9bc3066c5fcd414d9dde7	23	44	34
25f71a738aec609fd80b95e2fed5d0ef	0	12	0
bb1b977c03d395656cbb611375cf2578	0	0	6
73453ca46f3adcba44fe492b443d5b41	0	14	0
6eb55fe104d9d4bcfa6c5c43ddba0ddc	0	8	0
7c188ff40a7d4b59351c29f3bdc06236	0	0	35
51a73124d997194908607b6506e31369	0	0	11
04948184207bc713349dc3cadc67f1f6	0	0	16
cb6cfe97a73ba23dae6ad94a719fd429	0	27	0
1d8908d567eae5111c0bca4a5fc98f06	0	0	24
c30a2474092ab045472dc4844742b3c2	0	0	24
07690a24ba38a3b5f295365ccfc8f960	0	0	32
e68203c02c2d06aeaea7940998cd3d5c	0	25	15
33b59ac7bf646a8a5b1129313c3cd6bc	0	9	0
226d284e8a3fb9062d924c49e0dc96b6	0	0	6
dc4541331f5c875913c5b198a3ea7f43	0	8	0
2543547cd367e0dd7a671b3a5a0a7e73	0	0	3
8a01f67c1e585505f4f1dfdce7cd1295	0	22	0
e6f2173f618515f3ebd23aaa73027486	0	0	7
9f856d32b2ac57cc372dc9121fda3e0c	0	0	8
7f53cb8a8737391fe31bd4e09d07887a	0	2	5
9ded913f5953764ee85b7cf7b9d0d22d	0	0	4
551bd629c8e0c0f2cbb0069f40ccda43	4	0	13
f3c7c546942c68bca25e51b22af74e97	0	3	0
ba80c83a4acc74a7aa954a4b55d018da	7	0	0
db6f730fded5675ecbec161aa233bd81	3	0	0
7bd59b9a11bd6ce6eb075fb7faf518c7	0	0	3
aab82d73070a67f203ecd91ae6b1f1ed	5	0	5
bc91e479c645923c57c2f6460618ce52	0	7	0
ae8da204cb7e673e5c04da873b5d0cf1	0	14	17
ad89586488853da1ff76e2544b54d291	0	13	17
f805dc255108b89022d6254aec986357	0	13	0
2c1e72b9e7fd5059fbcea64954c2c453	13	23	0
e4eb8f70c4bb9fb441fda5359573123f	0	0	14
efba8f3b6fed2f1570b5c3ee98526003	5	17	15
463d2be3c1360e6e6850b5283e5d3e4d	12	31	27
c2cf4a76583c79a8d92c9fa71129914f	38	65	37
70013092a64d7c5fe3828f2673ff3633	0	0	17
d661c77e9b566ebca6981b19456f6e6b	0	0	9
30b902bd42e9731177b1deb12040e10f	0	0	4
101e498d32d01c683b937a772d4f6bb1	0	3	4
59327b53f0efa62a1bd2f0310abe695f	7	18	0
c039cfee3c0a0b26099315c728391d85	0	10	0
643f1061244a4cdd8e5661f76ed108f2	0	14	0
b49b9eeda750ae9418eb1da0c2918bde	0	0	24
35985f01e4db818e695f3e06e800d34b	0	4	0
e02ba31fc84c0d52ec17f12f467629cf	15	30	0
8bc9cb67d9ef771a0196844a29078fd7	0	7	15
77dc60eabce5187c90a58664904c3dbf	0	0	20
de279f38b01e7ca30cd4c8a035927441	4	0	0
6d60d250e326ced9a898ee6301eedc8b	12	0	0
5ef910dcf68f98ee0b58005aa0cc78c4	0	17	0
68dcae7a3749ebeecda8367ab2d55e5c	0	0	14
9a824a2729f77dccaa9e4361f2869221	0	4	0
fba99ef14c89f4e7c86157357172071b	0	0	4
1a2e9a45cd58449faf10348ad24e475b	0	7	0
ff0ba1e3ddb65b25620051fce39bac9c	0	0	3
66cdb09009e6119f2257590459beb9ac	0	0	11
43bc14fb698b486cf8be56e4803f7fa8	0	21	0
768d500dec54c80d5ef769902dadd792	17	0	0
035cc171672d5f840ef23ae3c553acb6	0	19	0
abfeeb2d10e7915a611c8f179c37ec27	0	10	0
30b8a069271484543d2ee3e90a2c2d74	0	6	0
6386ac06ddb1872615bd0f666218c648	0	0	7
9d76fa8387fe817c0e6e0603c32fe6dc	19	24	28
2c38fd6db087ee739425924f1b488b1a	0	6	0
ea080c0dcdc95a335be7225beb457c05	13	0	0
aa61cd515a3c2da1529f83a0865d1283	0	17	0
c4f3cea13843f581f22d8bce36389036	11	0	0
2ec0b234eefefc084e457d74bed085cf	0	20	19
7276da3707b9935e97a1e074d4cb49e1	0	0	7
58935830f692daaaeb42420dabbaafc0	0	22	0
dcc4cc0367bf5fb1149b386bf68133f9	0	0	21
8ebcc975d2770f7bd8491c328f7ee150	13	22	0
6921525aa33dc422806ce4531ae8ec84	8	0	0
058191442c9d64304bec7a7974417c7b	0	0	23
55019ad4bbb9fab506ce2ca0125dd845	0	0	12
6839cf3ded7eeb67b6faba5a854f4d29	0	24	0
0ff6450afcae457c782e64c74f1a9183	0	24	0
1c1890dee725b539748e4d7e77f51c31	10	18	9
b224895238e8d46a7de1ac1374891b4a	0	0	8
e4d25ae8c50f1845b55f12d902fa1e8d	0	54	53
0cab993a09f5d8aa7e6c3122c4919bc3	0	0	7
1abc404298305424fdaced2d76a97d78	7	13	5
aab7a7aa481ecc62c8fdc7e8406a9230	0	0	9
793e71a9accda04733e604e268163162	6	0	0
59a59bafa4af4a5037fe2385d2d3047c	4	0	0
732f3bcb2a22d8f9145ee60e98bb1dc1	0	8	0
89e0e2f70acbb2b76c8edeb8d90b3f07	0	14	0
b303bb5e80ea8073b2016c3fc1e3dac6	0	7	0
38e4654921f80a26a1a64d6ba7807dcb	0	46	0
6d7e5fd5a5499f4ec97325ae2063d21b	0	22	0
1eb7c4b69ddd018ea90efe352dcd78a4	0	0	18
9111fffe3e34ea63049c3c22bc24462c	13	0	0
4082e349ed02ae6378ef05b214e3e275	14	19	0
51c53b0f8dc62f6deb66d376a6daec11	10	0	0
5bfc5379bf88dcd0394efb0cb77c0f05	0	0	15
62a5b4eee9b386b698dec895d166cc13	0	3	0
f45d436ecef0c55d68c1686e1eb28c85	0	7	0
f727fdf97b56bf5b474e54d0d678620e	8	13	0
6b796048b14144578b2339c7035004d5	0	0	4
80406f4229979c59b190101a1fcc678f	22	43	0
63321f408932c626da9ed1f1e73561e9	0	27	38
9223c3be224bb3222ba3800c296e959c	0	30	0
e7a379fddf934f05e40c24a39871dd73	0	0	4
77abf242648309cfeca207b90636e2e7	6	9	11
747f956cd5422db9ba82ca7db794d141	5	4	0
f134c1a607da0849bb3d4bf904b31254	0	0	4
9c0656623d2a524e3865740e35d44620	6	0	0
cb44b2f3a2d6264f1643032245c353c5	11	19	0
6ba9eec0b129f7a1218088dd02f4d5e9	10	0	0
44aa05ec68645e610dc62685f6f78345	0	0	9
5bfb238e5207b954238bf6ce1000b1a3	0	3	0
8ed0c06cd92f2dc05ef0192179abda27	0	9	0
985a3068c75a479e7e3d7141af5887c0	0	0	14
69f38f9e79867a0a88b172de2543b59d	0	32	0
70223be8239e345573e2c51f52749e17	16	33	19
943fc8ee3ee39a1628bc8351e5a6a862	2	5	0
e0af20357793e919baead2a0f45baa7b	0	3	0
dfd8b3675f26ed7e81ed2a2534640ced	0	0	12
c8e0de9ea54e65314bf6bf7af986a96a	10	17	0
9f106668233f26b9b709666fe86f190c	0	0	9
d3040c1bd31bd0362ee180f622386638	0	2	0
83143fcdb48aadec262853e6e1dfc31e	0	5	0
daae8539883967e20edac777494c8f83	0	0	7
d5e8fa48f265e7b5bdaf5cfa8f36edda	0	6	0
fb8b59fa245079c780a280fdea0b917e	0	9	0
9569161837011e350a6091f4652c56ec	0	6	0
7b9ff6233e34f11e0d48f99a55bdbf46	0	3	0
4403f5db23bb0eb9c3c8410276342501	7	0	0
87557f0a51295a137262ff364d551c87	0	8	0
fc3322c60a4fad212f61198bde292527	0	0	3
d002e0d8e4516215b88750d01cc706e7	2	0	0
3922a68e168f6f6dd2b64b1a847f09d7	25	44	31
e3c1c27502e485d1c06d5e1f1a212828	0	19	0
f1bf710edd90678f37cfbbe8f272cc6b	0	9	0
2fd446772c2312a30907eaed545830d8	0	22	24
c714e6e20fa72a0f8e554c6340a6fd42	0	6	0
fc12826092ab98829cc631667ec93e10	0	0	9
71bc7dd0e681a008201d214aaeaa27a3	0	3	0
c9930a845578c670e42779eb50e4db1c	0	0	11
bb97862efb97edfd650db0620432ddc6	0	2	0
af8d251a1ab3130daccb575827d54309	0	0	18
f1d0bbfc9763a0bec4b94417fed4dd8f	0	5	0
d4ecc5fc0ad81cb464ebc69396594dc2	0	0	4
a09838a4e919e8c54bc7cff3504c5844	0	0	3
c78d0d6085d5290269e1119b0a14e932	0	0	9
11b8b68b00f4cf0ec11e30ba61a47caf	0	16	0
cf8fcd57500a7c5c48ff32d127076520	0	0	21
f8e3655fcd611bae4c7b823c98fb11d2	0	0	41
fa768cd317211333a10786a85e9381a9	0	16	0
641abbc43d395da04b6884bae547786f	0	0	8
ed0f7b63d2531c14615b1db44ed71aee	0	3	0
c4fe10f3dccf052703b9fe4506ca0528	0	5	10
097a8f7af158c3013754877687a42e2f	0	16	0
987869ff61a2f9aa291a016392a0b72d	0	16	18
e1b12ea8d1465463c9ff918424da5a5e	24	30	17
fac8b46a31d2440c45932303e91b9270	29	0	0
d6138838fdd3c3f8fa0ed11284f12d8d	0	34	0
25f53abaacc7d373d4a15a0763f6fff5	0	0	3
9a2df7e834856dd7ccb72a2f70b0a54b	0	0	3
d185a7d6b4024fb7f9b1a5aa9263323e	8	0	0
0898a84b9f76a4acd8de115702602a01	6	0	13
c671d97c16178640d9e8329982e5a16c	0	6	0
a261e1d6226d6ab96314dbc59560440b	3	0	0
8c16ea847de39748bb2851e0a46a58ff	0	0	9
5ddb204662d83e2803a911f34fb15910	5	0	0
d066d3132810ff7c78b9f82430188035	0	6	0
c64d4b756f605c8e3df06a021b88de5b	8	0	0
c1e46f9351364db30df20055ec823481	0	11	0
54842deb07df04feb0f9f7ec4b6e825b	0	0	12
b694af58e22e420ca4b24b8d56a92ddc	0	19	0
a68ff4703d2d9f2094bb5422667ed80d	0	21	35
41cc24555c3ca5228141f00e0423cb56	0	0	15
9cb9b865edf36e7ef2c99b9d060034fb	0	8	0
33c50d85d93382cf0bc891e9ef3467c2	0	0	8
3971680cf8ee69c33e421e273fa3a1ad	0	18	0
b66e7db4555599046a3ec39f47e6d984	0	6	15
ca830c04f3e3689ac0ffaae144aecb78	0	11	0
410f2b11fbf102e409178114af1bb4d6	0	17	0
acaf32d9c89ce2c359ea73b24a7fc1a9	0	0	2
5fd1e78897ce7dd2b3cd74ce563f8fad	34	28	43
02ebbca8dde221104efc62afa66a8540	23	34	38
bbf9565e5b5d39310f9dc588541ac255	0	10	0
f2dc38d505759cb53b5d7096ec508b5c	7	0	0
3951aa1c34e0d7a83eba2fccf79f67d5	0	0	5
d88f44e5db747027312335870431833b	17	19	0
31047e1d20a9b70158f05407049b9e51	0	17	0
3a3cedcfa672cbe04fb0a810b119ad83	0	0	10
7e8cc56645cdbc1def2ee7a3c0c71275	0	34	36
92d04a8bfcbe9ddcc1bda03897b95251	54	48	24
c12cb97eb5f71aa4853c515a61c9d4e9	0	10	0
194d93c568b9ef8c5e117957d2fe748e	0	30	51
9b7da475d5681580f42a07ad6cf11a55	0	14	0
9d127ac8ec1a7b03befe92229847b811	0	17	0
addc0ed1c7786af6f4ef1aff5d71e5be	11	12	0
0875df83e19778d33f4a3b522a3317b2	0	0	25
cfbff020321eaed0eb8535544eefff01	82	81	63
1a74165ccfd93d0c3a2f8cbd9784e6ce	0	24	0
f94aa13ee8b722a376351d8992abad05	0	55	0
11a11034a4fa495e4444833a6b4f89cf	30	0	14
58eb3d4ec1375dd02de04c10223bb2ae	0	21	0
28a6ac9f420df48b98c61fd2ed8501db	0	0	18
4a145a2524f3d193c8dc02d6705efc57	0	17	0
ebdc2615b61fe628b9ce6252f7465d9d	0	31	0
a619d1b2016f2e2911b82d5df7cd0262	0	0	26
0b23d05360efc3bb72ddaf15a4a1ceaa	0	27	0
59859b7d82af4ea2585e2a30d56b050e	0	0	37
a3f31c4bc8a69f4cc9ee547dc1dfd623	37	0	0
231414b11665df46e1072b43f7e5c856	0	64	0
6769e70ffc969aae76caf60f11f555c2	0	16	0
b48a188a24ed126894db7d73bd6617cc	33	16	30
5da41381b7dde967979e35d998fc0d8b	0	0	25
8d9d9fdc9e1cc9baaf4e72440d81f40b	0	51	49
1c7649cf7a4eae57c49439f143a8bed4	0	19	0
393678c490ece83d11323b438680a4f0	0	0	36
f2641ee4ec056d6d9b03de166e1f96c3	0	0	18
19cd977faf5d4bcec38b178830eebe72	0	37	33
ad5fb191e893b1bcae419f95c2a72841	0	14	0
904aa964f2feff2f6a741b99ab0643a4	0	0	7
b21c68d822d5a5891284bb62ea53bc24	7	0	0
f0236eee2ba3665fe5d878c5387c199f	3	0	0
87fda0612407747b37129998e1514a3a	0	0	4
4c22a77e70eb5496df700d4ea12b60e8	0	6	0
f0fd8dd975ffca17cd444110a85a3354	9	0	0
166ddc5ddf914366fd9373eb42db259c	0	9	11
fa4bb5dc5eabad899428cb05c8ed91de	0	19	0
0ed82bed84de7c737439d2658891e5e2	0	25	0
e9f7fffaf0a0b86a93f1b258e277e34f	29	0	0
f7d7d76d8d5dd252c86f4d4b167fe1df	24	0	0
b17a2f19f4c913ea1af58c2cf5b3abbe	19	33	0
225671ed33a06c9e372cb09428c37ff1	0	39	0
7ff346973a282aa55de296afdb5d74af	20	54	18
4c981660e39a8b03e7403e8e695db1de	13	21	0
d66072bb4e903a9c1a95728d29427410	0	10	0
7c9260cb39c10fef45b09ad77d5adb8f	29	0	0
e6f35e978bd7ee5baf1f0e2b955965f6	33	0	0
dfd41ce72aa4249096436ca706e7a718	0	34	0
f518fd108f2234300c392ee9f7e4ffc9	0	32	0
67cc349691fb80d66d4b2cad3f2071f5	0	0	38
8ea729fcbc353e21a5761c6cdbffc918	0	14	0
d78f7bd1748934a7c9e1ec9db841ee49	0	89	31
625d8cad7fea98b7bb7ec830271d6c58	36	0	39
27536804bc3e0e1f46abae1dce6f7d25	47	43	34
bdf55e50f2da749b32e80f732d242513	0	22	0
ddf1fb89776d6e46867f2e4e98efd945	0	0	11
053a78cb6968f87b707f355d80a55b4c	27	25	31
0cf422a60210c22dbdb5e23ff1ab79c3	38	72	43
4814cc2c5e0fb1b449892cc3ab3e127f	0	28	0
d68f525366c1dfdc0984a90b89867e95	28	25	0
65d9d4d2127be5a5196e4e38b7caa3a1	65	31	0
2afa4f4ffcab42b8b0f0ebe0510c4b73	0	0	4
e7b2dea799ec7d376d2a8c7e20ef6dc3	11	0	0
ce6dbec6348b779290f7a72f3512b4c2	15	23	47
35d20da789dde8d76e4389fd6d30cc9d	0	30	0
5ebcb68b9ec84f2e4c76d78a4a69d0b1	0	0	41
72a06c51a3f90d7144ae18abf149f19a	0	0	48
fa9a6e135e1b59ef03c8161a496a9add	0	51	64
7a51a079692ad115837d633f9f784d3a	0	0	28
c8e98e2c223d3900eefaf1f51b5cd5f9	0	41	53
7fbfa99ce1c5ee60873b732f04c00478	0	14	0
1fac7db9ef21a1e305bcccc863a8bd96	0	25	0
74a26e97b02fcab82b0d346de4920f75	95	99	112
dc833156df5cf571bb4d9ffca16a6fd9	0	0	15
1f5f5a0858e39cc48f72b22a90b3082c	0	0	8
fa61189dbf39b22432fe5575efaaf286	0	23	11
b32648a253a3bb21bbe3bcc1db3f7caf	24	0	0
cc60312357314937af544b9333c06feb	0	0	16
2503e9688a7a044a8c6685a2e9d11d76	28	0	0
caf8e49ffe1f4fb7e13ac8e3cfcbc6c0	0	0	27
d057aad8a6d8aee870c51f36e550b711	22	0	0
9b6c1c71afb10ff332827b3b8c24bfef	0	15	0
6d499832735c90f679b055f545829977	73	84	53
c4def24d4e9cea12f3f0a8a0ca43afda	0	31	0
d619ecfb9a3c486817c9d2ad54708066	42	91	59
c4e62cf7eb7ede78ced5514c7c87c433	19	0	0
12c69e5e0036ed5b242874f1a54a3d3c	0	15	0
29d15c7d3cff5b1ef8580ca0f9e273e7	0	0	12
3b286ab93025fb08ef668e5664cb610f	0	0	40
41ac35a92cd3b9c275304ee203d31a56	0	11	0
af6002392c0fa0428fca53519f1c53cb	0	0	6
f3c89d204772557987e29b6f04ace7b9	0	0	3
8069b98903cf157544d301cd9365910d	7	0	0
